item_id,old_item_id,release,song,artist,genre,count
328,3XEYqanKwXPluf4B,2006,The Sweet Escape,Gwen Stefani,pop,116
329,ZWbE3A6VF42VL6RT,1987,Unchain My Heart,Joe Cocker,blues,43
330,eXh0AP7TzHd5K49J,2011,Samt Und Stein,Velvet Condom,new wave,30
331,s7zIYx30kCNaDg4R,1999,Puente,Gustavo Cerati,rock,47
332,0ng9VQtWuSjd0arq,2012,Radioactive,Imagine Dragons,indie rock,316
333,597hTePyNRvclm7x,2019,Binz,Solange,neo soul,103
334,6DiqMk5OTw4xE8tG,1977,Alison,Elvis Costello,new wave,51
335,AbQHO1jNOSeCmTwH,1969,Fortunate Son,Creedence Clearwater Revival,southern rock,470
336,RIAFiU4om8spwR3R,1993,Territory,Sepultura,groove metal,162
337,ri7v3TIRkkRvbI0f,1980,Race With the Devil,Girlschool,nwobhm,42
338,ts06Mc2ZwjG9P9Y6,1991,Polly,Nirvana,grunge,233
339,NJLt0eXJ4Np86Fx3,2017,Sweet Creature,Harry Styles,country,69
340,iU6mHsqtEhgdmyrW,1969,Love Man,Otis Redding,blues,23
341,VY0aKvhVDyd6jURy,2018,One of The Drunks,Panic! at the Disco,rock,41
342,hxRDobuKaVSgfUek,2005,Sister,She Wants Revenge,post-punk,25
343,0ia9rQOZvEEpgbC8,2006,Prescilla,Bat for Lashes,singer-songwriter,20
344,ENIvp2uev93F4JK6,2001,One More Time,Daft Punk,techno,326
345,n2s9I7D8Su96EDLI,2019,Astronaut - Something About Your Love,Mansionair,ambient,37
346,iikufrfKJAAwTjFv,1997,Around the World,Daft Punk,techno,212
347,sKU40eIw1gAgbRSa,2014,Nara,alt-J,indie rock,66
348,4fKVPdItOrFuwEc1,1999,Your New Aesthetic,Jimmy Eat World,emo,20
349,5PK4LjA3OtxZZ1A9,1996,My Girlfriend's Girlfriend,Type O Negative,doom metal,126
350,DN7tmujGQTJaSqZt,2009,Swing Da Cor,Daniela Mercury,axe,15
351,9w9gcgpKBBcZMXHL,2016,Go Flex,Post Malone,rap,48
352,yqAXqgmiVfgHti8o,2018,No Frame,Underoath,emocore,21
353,jQ4nQp6OR0kfsCKT,2019,CARONTE,Apparat,ambient,117
354,WjE8JdVKS4Cx9OmT,2009,Haifisch,Rammstein,industrial metal,145
355,83YVvzRJrS6wDEgf,2016,Doing things that artists do,the i.l.y's,noise rock,9
356,QMpvfDzIc1Gazft9,2019,TIME,Alesso,progressive house,22
357,e4MgTmfJ5z8kYizw,2003,Collide,Howie Day,singer-songwriter,30
358,h73DXIxj6GjnwPcZ,2016,Asa,Russian Circles,guidance,38
359,AEcuKpm2WKKS1KKV,1993,Radio Friendly Unit Shifter,Nirvana,grunge,78
360,Hq51OTCinvDZUoBk,1986,Wasteland,The Mission,gothic rock,34
361,jv39of0m3XwBVdIw,2008,Standing Next to Me,The Last Shadow Puppets,indie rock,101
362,d3XJODyFgcy3ZPiY,1996,Children,Robert Miles,trance,138
363,N2mwT48xXeszHjQG,2018,Youngblood,5 Seconds of Summer,pop rock,153
364,IQ18pAadvThQNBDX,1974,Jolene,Dolly Parton,country,215
365,wayc1GRjC10XWJVR,2017,Stay,Smash Into Pieces,alternative rock,12
366,u4B3zLepPO5eoWnM,2019,Patience,Tame Impala,disco,242
367,LlT4aF4r1qXxj8NH,1983,Rockit,Herbie Hancock,electro,29
368,17otFPiJfEVHYhNU,1975,You Sexy Thing,Hot Chocolate,disco,109
369,LSwouwdIB3ydF7ve,1995,Bar Italia,Pulp,britpop,31
370,6DwzPznhYUCUe4Ud,2005,Hung Up,Madonna,disco,254
371,nCr2UlL0ODdmIXAm,1968,Viva Las Vegas,Elvis Presley,classic rock,47
372,baN3c1PKr6M9Vb6Z,1999,Stellar,Incubus,alternative rock,86
373,Z3fiz5F4wwmykJ9z,2015,Bushes of Love,Bad Lip Reading,comedy,12
374,Ddbf7Zy316KS1iG0,2004,Slither,Velvet Revolver,hard rock,131
375,gmZBYRybDhgacpoZ,1970,Your Song,Elton John,classic rock,240
376,2nwWjqEVE74Vodhi,2002,All My Life,Foo Fighters,grunge,294
377,2fwmmHiKaZqDUlY0,1997,Do for Love,2Pac,rap,61
378,MJduEgLmg6za3s1N,2010,Golden Sky,God Is An Astronaut,post-rock,26
379,xCR5e13DlrxMjLeq,1980,Driven To Tears,The Police,new wave,30
380,WC6vuF9ei2Jkyxd1,2016,There Are No Saviours,Ulcerate,brutal death metal,17
381,zi7vUgfKC012duwE,2018,sweetener,Ariana Grande,pop,265
382,9yXm3fzjSzBiYf1O,1998,Sylvia,Pulp,britpop,22
383,ydWVq7i71emgU9YR,2015,Bury It,CHVRCHES,electropop,61
384,96NwZCLY1RkkkCvy,2014,Yoshi City,Yung Lean,hip hop,35
385,GdW0dqJ7HV7iQrRx,1996,Santeria,Sublime,ska,191
386,I0Y9UkEo4rfEFd6Z,2013,Build Me Up From Bones,Sarah Jarosz,bluegrass,31
387,UfQbercgkrr3ltos,2013,Power Core,Power Glove,synthpop,51
388,hkX5cdNI3VxWKVgR,2016,Bury Me Face Down,Grandson,rock,33
389,aXp4lZRYZx0XkTF3,1994,Icicle,Tori Amos,singer-songwriter,11
390,ahYiixHTn4y9TT0L,2003,Play Crack the Sky,Brand New,emo,22
391,USxnLgstA31jmG6q,2013,Applause,Lady Gaga,electropop,190
392,RJwD0h7yD9HUuTXg,2018,You,Jacquees,pop,11
393,k4vVDoXGV9iyDOq0,2018,Devagarinho,Luísa Sonza,reggaeton,28
394,OBL6XrfPy89oleqA,2013,Chocolate,The 1975,indie rock,101
395,jwlntFffxuVG4HLI,1970,All Right Now,Free,hard rock,166
396,qxkd80q5k2c56Nfc,1999,Believe in What You Want,Jimmy Eat World,alternative rock,16
397,fQrmEm90xsPF283O,2018,(Fuck A) Silver Lining,Panic! at the Disco,electropop,46
398,tnESUSQ0KL64lBE4,1998,Gimme Some More,Busta Rhymes,hip hop,57
399,Xi9fHIBkUksfKggu,2015,When the River Runs Deep,Iron Maiden,nwobhm,34
400,FD0568YzA9SUUInQ,1994,I Stay Away,Alice in Chains,grunge,92
401,HsR3z8KwJkVfx3II,2018,In My Feelings,Drake,bounce,132
402,FuVju35v7B0jtKeU,2018,Without Me,Halsey,pop,311
403,WC1vCGNbZZ1ggVCX,2009,Idols and Anchors,Parkway Drive,melodic metalcore,72
404,dGqkPKzpgkFc0Hok,2001,God Gave Me Everything,Mick Jagger,classic rock,53
405,SDETRHCTmAhYp9jM,2018,A Million,VNV Nation,futurepop,38
406,EqF5nkGzf3cf6RRE,2006,Sad Eyes,Bat for Lashes,singer-songwriter,19
407,ZU6uSutMsslC0uYG,2015,Snake Oil,Good Tiger,math rock,13
408,63NpQwxnBbEx2Gy7,1993,Shape Of My Heart,Sting,classic rock,163
409,AaBuB0VHYYOJjHFM,2015,Bad Blood,Amorphis,melodic death metal,58
410,Qi8WpUvXxMcILY6a,1958,Heartbreak Hotel,Elvis Presley,classic rock,75
411,AdRn9VcyY4o4Ljpx,2017,Blood Honey,Marilyn Manson,metal,38
412,6g1xGcDHbrjySakf,2003,This Is The World We Live In,Alcazar,disco,13
413,R5z5Nm3Y4ckdUS3a,2007,The Angry Mob,Kaiser Chiefs,britpop,201
414,QFoGHVq3PGSUIZA3,2018,TOOTIMETOOTIMETOOTIME,The 1975,pop,95
415,hf1US1GA3dXcO4LE,1993,Slave New World,Sepultura,groove metal,75
416,SXQNZqONpKMWfDVz,2013,24 Hours,Sky Ferreira,synthpop,31
417,GPRFim1IjN2iLmHs,2015,Sugar,Maroon 5,pop,135
418,QvxkMSraOKulkeVJ,1970,Oye Como Va,Santana,latin rock,90
419,ZhK2fvEMyTR7RLma,2012,Rosemary,Deftones,alternative metal,110
420,tUjNg43lNrLWZkM1,1969,Bad Moon Rising,Creedence Clearwater Revival,southern rock,300
421,M9edqXGTGNzTiUvu,2015,Motorcycle Cop,Power Glove,electro,37
422,OUb23fwEUhwC3Uec,1997,Barbie Girl,Aqua,eurodance,157
423,eFEY5JiDF3ZLpXBZ,2017,Less Than,Nine Inch Nails,industrial rock,73
424,4YSu0LZBYkAMaW1C,2016,This Feeling,Noisestorm,electro,11
425,PsaL2yz5HxQbaAGc,2005,Determined,Mudvayne,nu metal,60
426,XOT7qMMMrmWTIo3s,2004,My Boo,Usher,soul,60
427,0MWOdRTVAx0staZz,2002,My World,Avril Lavigne,pop rock,36
428,6SBCPEW2mQQDBJWX,2007,Nong Eye Gong,The Dillinger Escape Plan,mathcore,12
429,1H9yGY7nV2qArfWo,1973,Make Your Own Kind of Music,Cass Elliot,pop,46
430,fpspvnC1jELCCN1C,2003,Move Your Feet,Junior Senior,electronic,142
431,TdOSAiEwVoEMLjuw,2018,Losing It,Fisher,techno,95
432,34vBSohWZmZnZbCq,2015,Be the One,Dua Lipa,synthpop,202
433,XDPaJwx4RuskEE0f,2017,Merry Go Round,Smash Into Pieces,alternative rock,12
434,NKjiXWheZKlWcPZR,2008,One of the Boys,Katy Perry,pop rock,167
435,9otT8pUJZ07buEIZ,2016,The Bliss,Volbeat,rockabilly,36
436,5uqwwteTgemET6mP,2005,Make Love,Daft Punk,electronica,61
437,YN3HMZP6EC4iP1GA,2014,War Eternal,Arch Enemy,melodic death metal,146
438,Bco6yB0ygDp3BiER,2016,Dendrofil for Yggdrasil,Kvelertak,black metal,48
439,o2LcK38b4mFLa55g,2000,Parachutes,Coldplay,alternative rock,280
440,zhMC9ho4HIcnGLaQ,2000,Holy Thunderforce,Rhapsody,power metal,43
441,leYFuBX5356RVcJQ,2018,Mala Mía,Maluma,reggaeton,23
442,b3ECRgmAbvuGcZZw,2007,Me Llaman Calle,Manu Chao,reggae,34
443,DBE8xBHci8nlKw8Q,2001,Toxic Girl,Kings of Convenience,folk,39
444,EwCdwXIxYWdi3Odz,2006,Glamorous,Fergie,pop,78
445,AufaRWttOCrzAeWH,1968,White Room,Cream,classic rock,350
446,unjrA9SuqidYMkzJ,1990,U Can't Touch This,MC Hammer,rap,141
447,1NSrxYWqrIUfYJlG,1973,Burning Love,Elvis Presley,classic rock,95
448,LcnMfDxZ6RvlbaIW,2011,Zum Laichen und Sterben ziehen die Lachse den Fluss hinauf,Thees Uhlmann,rock,31
449,BIqMqvA1CpYVoJSA,2011,Wille Zum Untergang,The Ocean,post-rock,11
450,lQ3IlNzTAq3HP6vT,2015,Sweet Ophelia,Zella Day,indie pop,21
451,CfCJl3HWjZCvaTv3,2001,Let Me Blow Ya Mind,Eve,hip hop,79
452,uaXuAaJu4JYXOgjl,2017,Let You Go,Machine Gun Kelly,hip hop,15
453,i4NMYrs7We26tY3i,2007,When Acting as a Wave,The Dillinger Escape Plan,mathcore,13
454,ZyK1s4RJlRQ3uRA9,2009,Tourist,Julian Casablancas,experimental,12
455,hITFqQwLHtHKTdj9,1999,A Sunday,Jimmy Eat World,alternative rock,18
456,M36aaD3UCiA9fsHP,2010,Ore d'amore,Mike Patton,pop,20
457,sFgcd27Oiv2yJBfZ,2001,Money Bought,Nickelback,hard rock,13
458,VxkJOjheEZ2KmXhv,1999,Butterfly,Crazy Town,nu metal,221
459,6HL6HU4bTTlk7am0,2000,Känn ingen sorg för mig Göteborg,Håkan Hellström,pop,24
460,mI0cP2nxJ3GNdplP,2015,Jericho,Celldweller,industrial rock,29
461,lJKIbZNzpS6IsNgh,2011,Pumped Up Kicks,Foster the People,indie pop,420
462,E3QwIlruI9L3yr7x,2017,Kiwi,Harry Styles,alternative rock,46
463,V8afkWaSxfJqeWHV,2006,Lazy Eye,Silversun Pickups,shoegaze,184
464,0FPa8ByEN6HkA3uY,2011,Keep,Nils Frahm,neoclassical,32
465,KoGNiNdY90hQVkDV,2014,Mecca,Wild Beasts,art pop,27
466,GiqDdUTFpYgYdMgM,2018,The Void,Parkway Drive,alternative metal,137
467,bbKMJUYHHX2KYsaJ,2006,Wet Sand,Red Hot Chili Peppers,funk rock,99
468,lN6nud2YR8rrSbez,1992,Live in a Hole,Pantera,groove metal,61
469,DGJgD6JvRwXuusbd,1993,Proud Mary,Tina Turner,soul,42
470,l0ahobbDqRsCaepj,2004,American Idiot,Green Day,punk,314
471,QGq1eHLBERXWX8Iw,2019,The Omega Circle,Candlemass,doom metal,34
472,ni5UiwyDDoIuwR0Q,2015,Same Old Love,Selena Gomez,pop,65
473,2gEq8ocry6T8fyFv,2008,Waking Up in Vegas,Katy Perry,pop rock,41
474,A7RKLqNZ6e7pYy9J,2016,Running with Scissors,I See Stars,electronicore,32
475,RghYfisoMCaQG3Ib,2017,Night of the Long Knives,Everything Everything,art pop,21
476,1gYRBnLupktoxzAQ,2011,Raised Right Men,Tom Waits,blues,18
477,X4fkzkyHslEut5Tc,2008,Use Somebody,Kings of Leon,indie rock,215
478,a8m0CJpNKmf905WS,1995,Fantasy,Mariah Carey,pop,91
479,0zfYr2dYCa7dhXcn,1997,Loco,Andrés Calamaro,disco,10
480,8keAhBJumHlc8qe9,2003,Reptilia,The Strokes,indie rock,428
481,fve8topIBEPKDx5d,1986,Angel of Death,Slayer,slayer,276
482,3x2x6kRWDxOPx9IV,2007,82588,The Dillinger Escape Plan,mathcore,17
483,yz2C8M1VXl5VjqfX,2006,Gravity,John Mayer,blues,85
484,2oMZP1rnE5PDOvvB,2014,King Bromeliad,Floating Points,future garage,113
485,w7NT53d9lCtMkNy2,2015,Selvática,Karina Buhr,mpb,13
486,c45Mh1IMNXWR4tVI,2010,Nightcall,Kavinsky,electro,382
487,u20ZArUgUAMo9Xa9,1993,Propaganda,Sepultura,groove metal,71
488,lv9qo6razyeNcMvG,2017,Some Kind of Love,The Killers,new wave,34
489,aIHkRpvDISfojoSC,2018,Glo Ride,Hot Flash Heat Wave,indie pop,18
490,WMPyZbE6EvI5f4wF,2014,Shake It Off,Taylor Swift,pop,329
491,6j8mi57KsIj6lpl7,2010,Midnight Vice,Enforcer,speed metal,10
492,RgclGF81cQJN1Fi0,1998,Glory Days,Pulp,britpop,16
493,LoYpw61O5Fh5fEAY,2019,Boys in the Better Land,Fontaines D.C.,post-punk,201
494,VAWiymoCIYxhae3J,1997,Klavier,Rammstein,industrial metal,89
495,jzmFA687guKBgQTr,2002,Like I Love You,Justin Timberlake,pop,41
496,vagXlnk0XGHsVMgp,2017,Helium,Sia,soundtrack,30
497,cDf6FcmbzmqAMZXB,2012,National Anthem,Lana Del Rey,indie pop,166
498,l9g0IyGRdt1LV84I,2015,Brainwashed,While She Sleeps,hardcore punk,63
499,MQdPVajIXxjjOQmi,1992,Little Bird,Annie Lennox,pop,18
500,cUVeTJt6l8bM4jOc,1964,Stand by Me,Otis Redding,soul,74
501,I3DN82izyMeRgLqC,2000,Stronger,Britney Spears,pop,148
502,9z2L8uD3GjNoXSRs,2013,Mirrors,Justin Timberlake,pop,121
503,5IHSZHCP4FGAIx0x,2003,The Recluse,Cursive,emo,56
504,cC1MB9fo6jK3h8Wb,1994,Basket Case,Green Day,punk,421
505,30t0E6VjzZNzBgIN,2003,Ocean Avenue,Yellowcard,pop punk,208
506,gd2Lsz2kMO6n9wyh,2016,Wild,Kings of Leon,southern rock,19
507,yFJONyH8gTHh4twI,2015,Descending Inner Night,Shape of Despair,doom metal,12
508,AslhT7HVUd7KOt4q,2017,Bank Account,21 Savage,rap,49
509,ZC7PQxpmCNBdytPF,1990,Cowboys from Hell,Pantera,groove metal,306
510,f8sI74oHn08VWP79,1979,Sailing,Christopher Cross,yacht rock,64
511,xKpl0eKgCSRzabu4,1959,Maybellene,Chuck Berry,rockabilly,35
512,aelKmXCNJPMQjJh8,1996,Wannabe,Spice Girls,pop,281
513,rTapC7xn1Xz62yOf,2019,In The Dark,Bring Me the Horizon,pop rock,133
514,gSDEde5fekD0MWlk,2017,New Rules,Dua Lipa,pop,366
515,zTM5qQ9Fi2Nl4vZB,2008,Hessian Peel,Opeth,progressive metal,51
516,EG8fhmNrqpWVZV9k,1982,Amarillo By Morning,George Strait,country,29
517,oxfzIg24TsVT2Abc,2007,Electric Worry,Clutch,stoner rock,92
518,xarySf8EGu4dHKUe,2002,Conflicting Ideas,Tragedy,crust punk,25
519,KJ4wFHQSSADlvIqa,2007,Milk Lizard,The Dillinger Escape Plan,mathcore,65
520,BsqVQQCgHh1w2FUg,2009,After Rain Comes Sun,Solomun,minimal,14
521,rI7fvqvKDl7P4QIy,1973,Merry Xmas Everybody,Slade,glam rock,14
522,FkwJvbLSbC6CAhhV,2016,Flourish,The Contortionist,progressive deathcore,14
523,PbK7Q1mKdELnlalg,1978,Trick Of The Light,The Who,hard rock,10
524,WdnVmOwwJ2t2Jk9w,1991,Metal Contra As Nuvens,Legião Urbana,rock,11
525,D0fdxcbu3xpan32U,2017,Stoke The Fire,Seether,rock,17
526,gsLqJ1JiyTInSrS2,2019,Arcade,Duncan Laurence,eurovision,77
527,ko5IKieCGS0TfKFD,1991,Poundcake,Van Halen,hard rock,25
528,OHiJws8t4NlFjJcB,2002,This Love,Maroon 5,pop rock,186
529,yi1AhE79OtuPKrVi,2017,Pray,Sam Smith,soul,40
530,8XqarMkUHxjzlgHs,2018,Cemetery Bloom,Parkway Drive,spoken word,48
531,PSeJSsdOHRBapCx5,2013,Killing You,Asking Alexandria,metalcore,30
532,1uM2zNX1mQzPfdGC,2007,Barrowland Ballroom,Amy Macdonald,folk,10
533,J5G1pybhOZbWnGpb,1998,Doctor Worm,They Might Be Giants,alternative rock,19
534,nfVNJlHreFIa7gZN,2011,Tongue Tied,Grouplove,indie pop,134
535,R85yNekuyc8iRAph,2016,Mota,Russian Circles,guidance,57
536,ss3JmYhP0bt36vkN,2005,Here It Goes Again,OK Go,indie rock,109
537,ka0x7Gfuwgcnmw9x,2003,The New Year,Death Cab for Cutie,indie rock,76
538,75um1cWMkD2NyGfW,2017,Sit Next to Me,Foster the People,indie pop,97
539,YBC8ROSkfyFFRUNs,1980,Underwater Moonlight,The Soft Boys,power pop,26
540,OMda2B9zTtrw7wXB,2005,Harry in Winter,Patrick Doyle,soundtrack,23
541,xwzaz5opoqBrip7H,2009,Feather,Little Dragon,electronic,131
542,zVQnteMLMqj8weIg,1999,Crush,Jimmy Eat World,alternative rock,17
543,yfvoxV9m9ic0RRcC,2005,My Apocalypse,Arch Enemy,melodic death metal,79
544,uJgXKPWpkWITtR5C,1972,A Menina Dança,Novos Baianos,samba,88
545,pBW4hSMcAIFt7dnh,2011,Talking at the Same Time,Tom Waits,blues,19
546,jGjGSX5T8iArwZPj,2016,Nattesferd,Kvelertak,black metal,60
547,FTUNG3Djb357PW0c,1970,Ramble Tamble,Creedence Clearwater Revival,southern rock,37
548,0IOVWAhbdf1CsekA,1979,Nobody Home,Pink Floyd,psychedelic rock,80
549,iZEfIVgxBe5fB2RA,2018,Luminous Beings,Jon Hopkins,tech house,106
550,eNKt8Nt4qTpVT935,1990,Wind of Change,Scorpions,hard rock,299
551,04OjszRi9rC5BlHC,2006,Knife,Grizzly Bear,lo-fi,57
552,6G5r2F6ECLPoub6f,2012,Castle of Glass,Linkin Park,electronic rock,129
553,35Pp73SuLyYhDsfQ,2018,Cry Little Sister,Marilyn Manson,industrial metal,36
554,0zm9nDJDyA99vFHQ,2008,Valiente,Vetusta Morla,indie rock,13
555,2VS7PhCOViWyTays,1986,Black Celebration,Depeche Mode,new wave,84
556,pUovo8CFS2gh5FfU,2018,Lover Boy,Phum Viphurit,indie rock,29
557,9CLTmq6Ps7WVseF2,1973,Dream On,Aerosmith,hard rock,319
558,r4v6AnMzNLxbSCjb,1996,Burnt Flowers Fallen,Type O Negative,gothic rock,30
559,Ih2euHgkGlneovGc,1994,The Wrong Band,Tori Amos,singer-songwriter,12
560,RwIMT9LkrhE5T8Ms,2011,I Wrote the Book,Beth Ditto,house,12
561,3YL3liGnnw6e8qoO,2006,Seal Jubilee,Bat for Lashes,folk,13
562,N0P14bc3EGQSC4YP,2009,Empty with You,The Used,post-hardcore,16
563,zMZiZCDxCb5atg9F,2005,Missing,Beck,singer-songwriter,16
564,ZadNjCvUO1RUcKok,2011,Under Cover of Darkness,The Strokes,garage rock,222
565,5vqg3t0YzShGUvx2,2018,Monsters,Shinedown,post-grunge,53
566,OOp6lbaB59RVcJl8,2018,Movements (Chapter III),Leon Vynehall,deep house,86
567,Pc1GMrgKINOL6dt1,2014,Paris,Magic Man,indie pop,18
568,sBgytRmTNpynyvyU,2019,ouch,Bring Me the Horizon,deathcore,76
569,4CezLb80jswUAJGu,2014,Daze,Poets of the Fall,alternative rock,24
570,VA77zAjye21ahllA,2017,A Solitary Reign,Amenra,post-metal,82
571,h45CzzF9047Zdtfj,2009,Liese,Rammstein,industrial metal,32
572,HIkZEXTfO16B1dbt,2013,Let It Go,The Neighbourhood,alternative rock,27
573,lCrBMWU9FUGYrxFn,2010,Cursed,Mad Sin,psychobilly,13
574,YsRZfrTc9CBOLzjP,2000,When Your Eyes Say It,Britney Spears,pop,12
575,CPDsuXU3oaZYA9G7,1992,Conquest of Paradise,Vangelis,new age,80
576,0WansRCgKag9WhPi,2016,Our Proof of Life,Dark Tranquillity,melodic death metal,44
577,xeO7McHJvdlEW6Ed,2014,Trinity,Mayhem,black metal,21
578,xIYSQBSCEd25Pxr2,2019,Shut Up & Kiss Me,Whitesnake,hard rock,15
579,Rx4wJBO4REw5C7Um,2018,By the Numbers,Metal Church,speed metal,12
580,ks22jN03KGEDXVxw,2018,Blockades,Muse,pop rock,68
581,FF7ZIQWkrSLugAAN,2019,Outside,Mormor,pop,35
582,0XwFJfmuYnVo7cYq,2013,Stay Ugly,Crim3s,witch house,41
583,5BRiYxkt9VmNUs2x,2003,Volcano,Damien Rice,singer-songwriter,57
584,wm1vZEAw1X3E59u5,2005,Stricken,Disturbed,nu metal,210
585,I4OmhYlLlRo7wPCS,1977,Waiting For The End Of The World,Elvis Costello,new wave,24
586,0hKlEmVgAORW1A02,2011,Such a shame,Solar Fake,futurepop,13
587,dmcWmGhq40E1Zb0g,2009,Jizz in My Pants,The Lonely Island,comedy,36
588,F4DyxWVhIbN4M0jZ,2002,White America,Eminem,rap,64
589,cRfTPhckOV9617wU,1973,Photograph,Ringo Starr,classic rock,29
590,dmTbGFLdNWfi9w2P,1989,Keep on Movin',Soul II Soul,soul,34
591,XFjE0KvOH8gvECmE,2007,Party Smasher,The Dillinger Escape Plan,mathcore,18
592,PjgEMOEJ6SuWdYnP,2017,Two Ghosts,Harry Styles,soft rock,52
593,FXvvOY1bGn34fgRV,2001,Click Click Boom,Saliva,nu metal,76
594,riJuB7S8AlsRhgB3,1999,12.23.95,Jimmy Eat World,alternative rock,12
595,QDdZx2cq3oPSi8Am,1972,Francine,ZZ Top,hard rock,16
596,nn1stDQz1dfTFEoN,2008,Love Lockdown,Kanye West,hip hop,77
597,mvaUsjJkem58EzSP,2002,A Fair Judgement,Opeth,progressive metal,53
598,lLrxKn7cAVhGAbte,2007,Hook Me Up,The Veronicas,electronic,103
599,QwwoUTL1jcHrqkoI,1991,Alive,Pearl Jam,grunge,419
600,BOtCphlQZtPfJDB9,2015,Cocaine Jesus,Rainbow Kitten Surprise,indie pop,26
601,ylZaaSsuQRN46aiL,1985,Walk of Life,Dire Straits,classic rock,271
602,VHu7DbJkaPkza0uz,1994,Having a Blast,Green Day,punk,80
603,XZ4a77q8xNaGteSg,1975,Stranglehold,Ted Nugent,hard rock,128
604,4TaIdyOLS3qSYK1h,2011,Old Pine,Ben Howard,folk,110
605,NgOzah5PYeY9HIbX,2019,Conversation,Lucy Rose,chamber pop,30
606,69AgsobdYqRR3aIU,2019,We Talk all the Time,The Japanese House,art pop,39
607,veUEECUyKTXl7Vy5,1986,You Can Leave Your Hat On,Joe Cocker,blues,44
608,HcsWmpvhz5n2Y1lO,2017,Anchor,Novo Amor,folk,86
609,rFMsNoe5B5f5M3iq,2002,Meu Maracatu Pesa uma Tonelada,Nação Zumbi,rock,25
610,C8AHVMrsku7Z6Alf,2016,History Maker,Dean Fujioka,anime,12
611,mtGzbNpY64BKoX76,1998,Glory Box,John Martyn,downtempo,26
612,GEbgywUqpyxC2MDj,2002,Ravenous,Arch Enemy,melodic death metal,48
613,57hqkyEdEfeAP3aK,1984,Big In Japan,Alphaville,new wave,165
614,vpp9xGRXByKPN793,2011,Get Lost,Tom Waits,blues,15
615,qnmsOhb7GYwNNC4S,2011,Too Close,Alex Clare,dubstep,75
616,BPV8U8aynL6zJnLh,2014,No Ordinary Love,Memphis May Fire,metalcore,21
617,v0U3c4xwkDNNTxAY,2015,Big Dick,Little Big,hip house,44
618,dLQDw1S98jJhJD85,2005,A Different Kind of Pain,Cold,post-grunge,11
619,AbsruohDUlU7EpR9,2018,Nice for What,Drake,bounce,116
620,0FrSIyLbqMyWdRxT,2018,Lash Out,Alice Merton,indie pop,23
621,1iXpa8TkY14CtUCp,2007,Dead as History,The Dillinger Escape Plan,mathcore,20
622,CkY4oVgbQTztzoso,2017,Lush,Four Tet,deep house,207
623,9ptwO6YAlfECrXO8,2017,breakfast,potsu,downtempo,15
624,0mdmLBCg5qRqO9kw,2016,Diamond Heart,Lady Gaga,glam rock,76
625,4wilF3R2mcQJTGE2,2007,Suture Up Your Future,Queens of the Stone Age,stoner rock,44
626,8rDyTR5EXLjoDJgs,2013,Welcome Oblivion,How to Destroy Angels,glitch,29
627,q6fRqbJRzxILmkA2,2013,Love Is Lost,David Bowie,art rock,29
628,BuBsbHrAvocO3NMN,1984,Night Comes Down,Judas Priest,metal,39
629,dCeWH6ZYhh6tZ5LS,2016,Nightmare,Polyphia,instrumental progressive metal,26
630,zp4zYVjiH2Tm3gTM,2015,Chandelier,Sia,pop,333
631,KxLmwbLgqxK4Gj7k,2011,Only Love,Ben Howard,folk,101
632,cdddOLsGOPjufphK,2014,Every Breaking Wave,U2,rock,36
633,APCOA8vqweV4WMee,1994,Roads,Portishead,electronic,285
634,azLm59t0ifyFUuJp,1999,Pardon Me,Incubus,alternative rock,167
635,DRyVziiik91PpVWn,2000,Better Living Through Chemistry,Queens of the Stone Age,stoner rock,74
636,x7THkg9wsylQbFiE,1981,Never Surrender,Saxon,nwobhm,16
637,5Ilbp5B6uDSr1LQ8,2011,Popular,Eric Saade,eurovision,13
638,xec0LjNp1vHodlmw,2019,Hurricane Laughter,Fontaines D.C.,post-punk,102
639,9CypKkXKWNXcYwAV,1995,Again,Alice in Chains,grunge,61
640,3puEiVevhqrziT7t,1994,Si Una Vez,Selena,tejano,19
641,WwvmJNsrzdFVjAfL,2009,Mehr,Rammstein,industrial metal,63
642,NEfyt2rnOIa6eVZx,2006,Tahiti,Bat for Lashes,singer-songwriter,16
643,hFcg1CtYLWw7q3bD,2016,"Alone, Together",JinSang,beats,17
644,yR0mRJINeQnj7IpA,2018,Indies or Paradise,Anna Calvi,noise rock,34
645,VowefVYXzYqsthz6,1998,Hanging Around,The Cardigans,pop,17
646,r11CJyIEc7DHVPTm,2013,Started from the Bottom,Drake,hip hop,67
647,i3ijXWg5NaowoxEC,2012,Ghost Dancers Slay Together,Perturbator,electronic,30
648,7nPWce3jydmZ2OXn,2013,Wicked Game,Emika,experimental,21
649,whM9P0qmqNjH6XNI,2015,Baby Blue,Deafheaven,black metal,40
650,gN3HJyEplNIpIQ22,2018,NO,Meghan Trainor,pop,59
651,TGVe5VUqFn0C9Ztz,2013,Words as Weapons,Birdy,folk,13
652,VasTEjh4xkIwu5Py,2013,Adore You,Miley Cyrus,pop,53
653,oTb9V5ZiaJMALcjP,2013,Irresistible,Deafheaven,post-rock,94
654,G7b9bS6VtFXFMZC0,2016,Afrika,Russian Circles,post-metal,44
655,Qte6OftsKH8oNioA,2017,Paradise Warfare,Carpenter Brut,electronic,103
656,6qOu3cOEtjbHrfl5,2015,The Hunt,Wolfheart,melodic death metal,45
